date,score,technical,volume,margin,institutional,mdd_5d_pct,mdd_20d_pct
2025-12-15,47.0,25.6,34.4,36.9,91.2,1.4297,1.4297
2025-12-16,48.2,35.3,33.9,37.7,85.9,0.2474,0.9397
2025-12-17,42.7,35.2,27.5,37.9,70.1,0.2058,0.9397
2025-12-18,42.7,37.8,28.4,39.4,65.1,0.0,0.9397
2025-12-19,34.3,25.9,32.2,38.0,41.1,0.0,0.9397
2025-12-22,26.4,21.5,28.7,36.4,18.9,0.3601,1.6172
2025-12-23,33.6,20.9,34.5,38.4,40.8,0.3601,1.6172
2025-12-24,32.9,21.5,29.1,39.8,41.2,0.3601,1.6172
2025-12-26,33.7,20.6,33.8,40.2,40.1,0.3601,1.6172
2025-12-29,31.4,19.1,33.3,35.4,37.6,0.3601,1.6172
2025-12-30,31.0,19.9,27.9,35.3,41.1,0.4606,1.6172
2025-12-31,33.2,18.4,31.9,35.3,47.1,0.7056,1.6172
2026-01-02,31.3,18.5,34.5,35.6,36.7,0.9397,2.256
2026-01-05,33.6,21.4,34.3,36.5,42.5,0.9397,3.5965
2026-01-06,36.1,24.2,32.2,49.5,38.6,0.9397,3.5965
2026-01-07,48.2,23.0,48.3,50.5,71.0,0.4814,3.5965
2026-01-08,35.3,22.3,42.6,33.6,42.7,0.424,3.5965
2026-01-09,31.6,22.4,27.6,32.8,43.8,0.424,3.5965
2026-01-12,36.4,22.7,33.1,32.3,57.7,0.424,3.5965
2026-01-13,29.0,23.1,28.3,33.5,31.1,0.424,3.5965
2026-01-14,31.7,25.2,32.8,34.2,34.6,1.6172,3.5965
2026-01-15,32.1,25.0,27.5,33.1,42.7,1.6172,3.5965
2026-01-16,28.5,28.8,29.8,34.1,21.3,1.6172,3.5965
2026-01-19,48.2,30.3,34.4,52.2,76.1,1.6172,3.5965
2026-01-20,39.4,30.3,27.8,53.8,45.9,1.6172,3.5965
2026-01-21,48.8,26.3,50.9,33.5,84.6,0.0,3.5965
2026-01-22,31.7,28.1,29.0,37.6,32.2,0.8156,3.5965
2026-01-23,33.2,29.1,33.8,38.6,31.2,2.256,7.301
2026-01-26,38.4,29.1,29.5,53.7,41.4,3.5965,7.301
2026-01-27,34.3,30.0,33.6,40.3,33.2,3.5965,7.301
2026-01-28,33.4,34.5,29.7,40.6,28.7,3.5965,9.3297
2026-01-29,35.7,31.0,33.0,36.9,42.1,2.8038,9.3297
2026-01-30,45.7,27.4,33.1,37.7,84.5,1.5698,9.3297
2026-02-02,43.3,26.7,35.4,32.1,79.1,1.5698,9.3297
2026-02-03,31.8,27.8,31.5,32.9,34.8,1.5698,9.3297
2026-02-04,31.7,27.2,31.9,32.3,35.4,1.5698,9.3297
2026-02-05,49.1,26.1,42.5,34.8,92.8,0.0577,9.3297
2026-02-06,35.5,25.6,31.0,33.0,52.2,0.0,9.3297
2026-02-09,33.6,26.4,52.4,31.4,24.0,0.0,9.3297
2026-02-10,30.8,27.5,55.4,30.4,10,0.0,9.3297
2026-02-11,27.0,29.9,33.4,31.3,13.3,0.9019,9.3297
2026-02-23,33.0,30.6,29.7,31.5,40.2,3.0802,9.3297
2026-02-24,27.0,34.2,29.1,33.1,11.7,7.301,9.3297
2026-02-25,37.4,36.3,32.3,48.3,32.8,7.301,9.3297
2026-02-26,40.0,34.8,29.5,49.1,46.7,7.301,9.3297
2026-03-02,46.8,34.9,33.2,51.4,67.6,8.5045,8.5045
2026-03-03,51.0,31.0,52.0,32.7,88.2,6.4481,7.644
2026-03-04,50.4,37.5,52.0,26.1,86.1,4.6403,7.644
2026-03-05,38.6,29.7,33.0,21.0,70.6,4.6403,7.644
2026-03-06,39.9,29.5,32.1,33.4,64.4,4.432,7.644
2026-03-09,52.6,39.2,41.3,36.9,93.0,2.262,7.644
2026-03-10,38.8,36.5,32.6,33.3,52.9,2.262,7.644
2026-03-11,27.0,28.1,32.1,31.1,16.7,2.262,7.644
2026-03-12,45.9,26.2,41.6,35.4,80.6,1.9183,7.644
2026-03-13,49.6,34.3,35.4,50.6,78.1,2.3427,7.644
2026-03-16,46.7,34.0,30.6,52.3,70,4.7341,7.644
2026-03-17,37.2,25.3,35.3,52.3,35.9,5.0551,7.644
2026-03-18,37.3,25.3,31.3,53.1,39.6,5.0551,7.644
2026-03-19,49.6,32.7,41.8,41.2,82.7,3.1981,5.8377
2026-03-20,39.9,33.4,29.5,34.3,62.5,2.7774,5.4284
2026-03-23,51.1,39.1,42.7,36.8,85.7,2.7541,5.1321
2026-03-24,40.8,40.8,34.3,35.6,52.4,5.1321,5.1321
2026-03-25,35.3,34.6,56.5,35.4,14.5,5.1321,5.1321
2026-03-26,36.3,37.0,34.1,36.1,38,4.8433,4.8433
2026-03-27,46.6,39.7,42.2,37.0,67.4,4.1966,4.1966
2026-03-30,51.5,45.4,43.1,36.8,80.6,2.4453,2.4453
2026-03-31,54.0,56.3,41.1,37.5,81.3,1.8158,1.8158
2026-04-01,30.6,36.3,33.7,33.1,19.4,1.8158,1.8158
2026-04-02,46.6,43.8,42.2,34.8,65.7,0.0,1.7417
2026-04-07,38.3,30.2,53.5,36.6,32.8,0.0,1.7417
2026-04-08,24.2,20.7,31.0,35.0,10,0.0,1.7417
2026-04-09,29.2,21.2,28.0,36.4,31.2,0.0,1.7417
2026-04-10,34.1,23.6,28.6,50.3,33.9,0.8825,1.7417
2026-04-13,37.3,22.3,29.8,54.0,43.1,0.8825,1.7417
2026-04-14,33.5,24.8,31.2,56.6,21.4,0.8825,1.7417
2026-04-15,36.9,27.1,33.8,56.5,30.0,0.8825,1.7417
2026-04-16,34.9,28.3,32.1,57.4,22,0.8825,1.8158
2026-04-17,37.6,26.3,32.8,45.0,46.4,0.4338,2.4848
2026-04-20,38.1,26.7,26.5,57.3,41.9,0.4338,4.1928
2026-04-21,30.4,30.1,28.4,41.8,21.3,0.4338,4.5619
2026-04-22,38.4,32.8,32.2,49.7,38.9,0.7904,4.5619
2026-04-23,41.3,31.7,51.2,37.0,45.1,1.7417,4.5619
2026-04-24,33.8,36.5,31.3,39.4,28.1,1.7417,4.5619
2026-04-27,47.8,37.8,28.9,56.5,67.8,1.7417,4.5619
2026-04-28,50.2,38.3,32.2,65.9,64.4,1.5058,4.5619
2026-04-29,51.5,39.1,36.4,58.7,71.9,0.9589,4.5619
2026-04-30,46.4,37.5,35.4,42.7,70.0,0.7866,4.5619
2026-05-04,32.2,38.5,30.9,43.5,15.9,0.7866,4.5619
2026-05-05,40.8,38.5,29.0,55.6,40.3,0.7866,4.5619
2026-05-06,38.5,38.5,35.4,52.9,27.3,1.3337,4.5619
2026-05-07,34.6,38.8,28.9,40.5,30.2,1.3337,4.5619
2026-05-08,38.6,38.8,31.9,37.3,46.2,1.7327,4.4811
2026-05-11,37.4,37.6,30.1,38.8,43.1,2.4022,6.3634
2026-05-12,41.9,37.5,45.4,38.9,45.8,4.1118,6.3634
2026-05-13,49.1,36.2,39.9,53.2,67.2,4.1458,6.9601
2026-05-14,40.1,35.3,34.9,53.1,37.0,4.1458,7.1239
2026-05-15,40.7,34.6,33.6,37.6,57.1,2.7969,7.1239
2026-05-18,44.3,33.3,35.6,39.7,68.6,2.13,7.1239
2026-05-19,48.7,37.0,41.6,37.9,78.2,0.3852,7.1239
2026-05-20,45.3,36.6,31.9,42.6,70,0.2727,7.1239
2026-05-21,28.5,31.5,32.2,40.4,10,1.4017,7.1239
2026-05-22,35.6,34.0,30.6,65.5,12.1,1.4017,7.1239
2026-05-25,39.3,34.1,28.8,65.5,28.8,1.4017,7.1239
2026-05-26,39.9,33.0,28.9,61.2,36.5,1.4017,7.1239
2026-05-27,36.6,34.0,30.2,45.2,37.0,1.4017,7.1239
2026-05-28,43.5,34.6,34.7,37.6,67.2,1.6826,7.1239
2026-05-29,37.7,35.6,30.0,58.0,27.3,2.988,7.1239
2026-06-01,42.7,33.7,33.2,65.6,38.5,6.3634,7.1239
2026-06-02,42.1,33.9,27.0,65.7,41.8,6.3634,7.1239
2026-06-03,35.2,34.5,28.9,43.8,33.4,6.9601,7.1239
2026-06-04,50.4,33.6,41.1,46.4,80.4,5.5345,6.6394
2026-06-05,47.9,34.3,34.5,40.9,81.7,4.2632,6.6394
2026-06-08,49.3,36.5,42.8,30.3,87.6,3.4784,6.6394
2026-06-09,44.8,35.5,32.3,37.1,74.4,3.4784,6.6394
2026-06-10,46.9,41.8,41.7,28.3,75.9,0.176,6.6394
2026-06-11,39.8,41.6,30.8,38.2,48.6,0.0,6.6394
2026-06-12,36.2,32.6,52.6,36.1,23.4,0.0,6.6394
2026-06-15,36.2,35.3,33.1,53.4,23.0,1.3424,6.6394
2026-06-16,40.2,36.3,42.7,52.5,29.4,3.5565,6.6394
2026-06-17,45.8,36.5,33.8,56.6,56.4,3.5565,10.6202
2026-06-18,40.6,34.2,35.5,55.3,37.2,6.6394,11.0843
2026-06-22,39.5,34.5,30.8,64.4,28.4,6.6394,11.0843
2026-06-23,41.6,32.9,33.6,37.9,62.0,5.3691,
2026-06-24,52.6,33.0,40.2,44.2,93.0,3.6396,
2026-06-25,40.7,33.2,31.9,41.5,56.3,3.6396,
2026-06-26,51.0,38.2,41.1,39.5,85.3,0.5845,
2026-06-29,38.6,38.7,46.7,31.1,38,0.9839,
2026-06-30,33.0,31.8,32.7,32.9,34.5,3.275,
2026-07-01,35.0,31.8,30.9,46.8,30.4,3.275,
2026-07-02,50.2,31.8,37.3,52.2,79.5,3.0483,
2026-07-03,48.3,30.0,30.9,57.6,74.6,3.0483,
2026-07-06,43.2,28.2,30.2,58.7,55.6,3.9059,
2026-07-07,45.3,32.8,40.5,37.4,70.3,2.1788,
2026-07-08,40.9,33.6,37.7,31.3,60.8,2.1788,
2026-07-09,43.4,31.9,43.8,38.7,59.1,6.4874,
2026-07-13,35.4,31.1,31.5,41.3,37.6,6.973,
2026-07-14,43.9,37.5,34.3,33.8,70,6.973,
